generationBatchId,dataLockStatus,familyCanonical,familyCode,productGroupKey,productSlug,productTitle,capacityMl,glassColorCanonical,glassColorCode,neckThreadSize,applicatorCanonical,applicatorCode,primaryOptionName,primaryOptionValue,primaryOptionCode,secondaryOptionName,secondaryOptionValue,secondaryOptionCode,graceSku,websiteSku,shopifyProductId,shopifyVariantId,convexProductId,convexProductGroupId,imageRole,outputFilename,outputWidth,outputHeight,sourceReferencePath,status,blockerNotes
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-antiquespray,round-128ml-clear-18-415-antiquespray,"Round design 128 ml, 4.33oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",128,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Gold,GOLD,GB-RND-CLR-128ML-ASP-GLD,GBRnd128AnSpGl,,,kd702687awzbt7x9sb96bzzr1x81v667,kh7cc4b7af5248jhhvnrp3nr4183jkfq,pdp-main,GB-RND-CLR-128ML-ASP-GLD__GBRnd128AnSpGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-100ml-clear-18-415-lotionpump,empire-100ml-clear-18-415-lotionpump,"Empire design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes,",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Shiny Black,SHIN,LB-EMP-CLR-100ML-LPM-SBLK,LBEmp100LtnShnBlk,,,kd762c0swygp5c6gf0k5gn68xs81tth4,kh71raf62vp5jhfth0m8036aw583j7wp,pdp-main,LB-EMP-CLR-100ML-LPM-SBLK__LBEmp100LtnShnBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-shiny-black-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-reducer,round-78ml-clear-18-415-reducer,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",78,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,GB-RND-CLR-78ML-RDC-SGLD,GBRnd78RdcrShnGl,,,kd72wc3tasadz9q4twa1y665xn81t5f1,kh70v18qnr9qn475n17tbdaan183j3vh,pdp-main,GB-RND-CLR-78ML-RDC-SGLD__GBRnd78RdcrShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Rectangle,RECT,tall-rectangle-10ml-clear-13-415-rollon,tall-rectangle-10ml-clear-13-415-rollon,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Pric",10,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Pink Dotted,PINK,GB-RCT-CLR-10ML-ROL-PKDT-02,GBTallRect10RollPinkDot,,,kd74kx23qggtsm9zy6rtmfyx9181t7rp,kh76aczpj8en5cstqq8b38f80h83ken3,pdp-main,GB-RCT-CLR-10ML-ROL-PKDT-02__GBTallRect10RollPinkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-30ml-clear-18-415-lotionpump,sleek-30ml-clear-18-415-lotionpump,"Sleek design 30 ml, 1oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bo",30,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-SLK-CLR-30ML-LPM-COCP,LBSlk30LtnClOvrCap,,,kd70241ntgwrhbm1sjdptqmfvh81vz95,kh72awwmaxp266qmb8n9fz79pn83jj77,pdp-main,LB-SLK-CLR-30ML-LPM-COCP__LBSlk30LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-15ml-frosted-13-415-rollon,elegant-15ml-frosted-13-415-rollon,Elegant 15 ml (0.51 oz) Frosted Glass Bottle with Metal Roller Matte Copper Cap,15,Frosted,FRO,13-415,Metal Roller Ball,ROL,Glass Color,Frosted,FRO,Cap Color,Matte Copper,MATT,GB-ELG-FRS-15ML-MRL-MCPR-02,GBElgFrst15MtlRollCuMatt,,,kd7btgzhtjkeh53h1d37gpj52n81tas8,kh7djbh1phf8jqmv7mfe7neb6n83jgmx,pdp-main,GB-ELG-FRS-15ML-MRL-MCPR-02__GBElgFrst15MtlRollCuMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-metal-roller-ball-plug-matte-copper-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-30ml-clear-15-415-perfumespray,circle-30ml-clear-15-415-perfumespray,"Circle design 30 ml, clear glass bottle with sprayer and matte silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Circle design is a family of bottles availabel in many sizes. Price each",30,Clear,CLR,15-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-CIR-CLR-30ML-SPR-MSLV,GBCrcl30SpryMattSl,,,kd7brvw1zdetcbe9sa2319h4fn81vew1,kh79jg7f379p1htf0f50eha17n83jd0k,pdp-main,GB-CIR-CLR-30ML-SPR-MSLV__GBCrcl30SpryMattSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-30-ml-clear-glass-bottle-sprayer-matte-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-antiquespray,round-128ml-clear-18-415-antiquespray,"Round design 128 ml, 4.33oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",128,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Ivory,IVOR,GB-RND-CLR-128ML-ASP-IVSL,GBRnd128AnSpIvySl,,,kd70pgqnt3qq1rpgnxp990rjwn81v8q7,kh7cc4b7af5248jhhvnrp3nr4183jkfq,pdp-main,GB-RND-CLR-128ML-ASP-IVSL__GBRnd128AnSpIvySl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray-tassel,cylinder-50ml-clear-18-415-antiquespray-tassel,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",50,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Pink,PINK,GB-CYL-CLR-50ML-AST-PNK,GBCyl50AnSpTslPnk,,,kd73991q6te6hmq3gwpyahax8x81vnpq,kh726vbefdwtybgksnjya9hxv183k9t0,pdp-main,GB-CYL-CLR-50ML-AST-PNK__GBCyl50AnSpTslPnk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-100ml-clear-18-415-lotionpump,empire-100ml-clear-18-415-lotionpump,"Empire design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,LB-EMP-CLR-100ML-LPM-MSLV,LBEmp100LtnMtSl,,,kd7adc4mcver4v8d20b3t3d4wh81txvn,kh71raf62vp5jhfth0m8036aw583j7wp,pdp-main,LB-EMP-CLR-100ML-LPM-MSLV__LBEmp100LtnMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-matte-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-reducer,round-78ml-clear-18-415-reducer,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",78,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,GB-RND-CLR-78ML-RDC-SSLV,GBRnd78RdcrShnSl,,,kd70gp47mgs95jt1tzwy23qzf181vsvv,kh70v18qnr9qn475n17tbdaan183j3vh,pdp-main,GB-RND-CLR-78ML-RDC-SSLV__GBRnd78RdcrShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-shiny-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Apothecary,APOT,pear-118ml-clear-Ground-stopper,pear-118ml-clear-Ground-stopper,Apothecary style 4oz Clear Pear Bottle with glass stopper. 118ml (3.99oz). Semi-automatic handmade bottle with proper fitting stopper. Not leak proof. For perfumes and fragrance oils.,118,Clear,CLR,Ground,,,Glass Color,Clear,CLR,Cap Color,Clear,CLR,GB-DEC-CLR-118ML,GBPearClear4ozStpr,,,kd718dwn2m6yyesc4256wfbhc581vnde,kh7884mkyxnwzvk52rf1nptq5583kjf0,pdp-main,GB-DEC-CLR-118ML__GBPearClear4ozStpr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Apothecary-style-Clear-glass-cylindrical-4oz-glass-stopper,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Slim,SLIM,slim-30ml-clear-18-415-lotionpump,slim-30ml-clear-18-415-lotionpump,"Slim design 30 ml, 1oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bott",30,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-SLM-CLR-30ML-LPM-COCP,LBSlm30LtnClOvrCap,,,kd76h4mem3y99snsh2n2a02j8x81v7ad,kh766j3f6x7xxf36gnwf4kn16983j8sc,pdp-main,LB-SLM-CLR-30ML-LPM-COCP__LBSlm30LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Rectangle,RECT,tall-rectangle-10ml-clear-13-415-rollon,tall-rectangle-10ml-clear-13-415-rollon,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Pr",10,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Silver Dotted,SILV,GB-RCT-CLR-10ML-ROL-SLDT-02,GBTallRect10RollSlDot,,,kd720rx5kxzmwx6ctfqm49ef5x81tmf8,kh76aczpj8en5cstqq8b38f80h83ken3,pdp-main,GB-RCT-CLR-10ML-ROL-SLDT-02__GBTallRect10RollSlDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Elegant,ELEG,elegant-15ml-frosted-13-415-rollon,elegant-15ml-frosted-13-415-rollon,Elegant 15 ml (0.51 oz) Frosted Glass Bottle with Metal Roller Black Cap,15,Frosted,FRO,13-415,Metal Roller Ball,ROL,Glass Color,Frosted,FRO,Cap Color,Black,BLK,GB-ELG-FRS-15ML-MRL-BLK-02,GBElgFrst15MtlRollBlkSh,,,kd74e666ndtq9mwyye7sa1twqd81vd9k,kh7djbh1phf8jqmv7mfe7neb6n83jgmx,pdp-main,GB-ELG-FRS-15ML-MRL-BLK-02__GBElgFrst15MtlRollBlkSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-metal-roller-ball-plug-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-30ml-clear-15-415-perfumespray,circle-30ml-clear-15-415-perfumespray,"Circle design 30 ml, clear glass bottle with sprayer and matte gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Circle design is a family of bottles availabel in many sizes. Price each",30,Clear,CLR,15-415,Perfume Spray Pump,SPR,Glass Color,Clear,CLR,Cap Color,Matte Gold,MATT,GB-CIR-CLR-30ML-SPR-MGLD,GBCrcl30SpryMattGl,,,kd78vj4bjz2qpgny0khh8ezya181v4a1,kh79jg7f379p1htf0f50eha17n83jd0k,pdp-main,GB-CIR-CLR-30ML-SPR-MGLD__GBCrcl30SpryMattGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-30-ml-clear-glass-bottle-sprayer-matte-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray-tassel,cylinder-50ml-clear-18-415-antiquespray-tassel,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",50,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Red,RED,GB-CYL-CLR-50ML-AST-RED,GBCyl50AnSpTslRed,,,kd7828dx6xyd9escch29c8rrs981tsn4,kh726vbefdwtybgksnjya9hxv183k9t0,pdp-main,GB-CYL-CLR-50ML-AST-RED__GBCyl50AnSpTslRed__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-antiquespray,round-128ml-clear-18-415-antiquespray,"Round design 128 ml, 4.33oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",128,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-RND-CLR-128ML-ASP-MSLV,GBRnd128AnSpMtSl,,,kd77f6d9hvy1znvezxtq7wrrjh81v0yd,kh7cc4b7af5248jhhvnrp3nr4183jkfq,pdp-main,GB-RND-CLR-128ML-ASP-MSLV__GBRnd128AnSpMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-100ml-clear-18-415-lotionpump,empire-100ml-clear-18-415-lotionpump,"Empire design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,LB-EMP-CLR-100ML-LPM-SSLV,LBEmp100LtnShnSl,,,kd70swxxtp1m1ap7zt0rxmps5d81vzj6,kh71raf62vp5jhfth0m8036aw583j7wp,pdp-main,LB-EMP-CLR-100ML-LPM-SSLV__LBEmp100LtnShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic D",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-DVA-CLR-46ML-LPM-COCP,LBDiva46LtnClOvrCap,,,kd75xbdnx3jrs3nba5g04hdf8h81v4z6,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-COCP__LBDiva46LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Rectangle,RECT,tall-rectangle-10ml-clear-13-415-rollon,tall-rectangle-10ml-clear-13-415-rollon,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price",10,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-RCT-CLR-10ML-ROL-MSLV-02,GBTallRect10RollSlMatt,,,kd70qfgnwrdcwp9mypejp7dny981t407,kh76aczpj8en5cstqq8b38f80h83ken3,pdp-main,GB-RCT-CLR-10ML-ROL-MSLV-02__GBTallRect10RollSlMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-plastic-roller-ball-plug-matte-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-reducer,round-78ml-clear-18-415-reducer,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",78,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Ivory Leather,IVOR,GB-RND-CLR-78ML-RDC-IVLT,GBRnd78RdcrIvyLthr,,,kd76bbyaj250j9ft6xyfe415e581vhqj,kh70v18qnr9qn475n17tbdaan183j3vh,pdp-main,GB-RND-CLR-78ML-RDC-IVLT__GBRnd78RdcrIvyLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-ivory-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Flair,FLAI,flair-15ml-clear-13-415-rollon,flair-15ml-clear-13-415-rollon,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price eac",15,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Black,SHIN,GB-FLR-CLR-15ML-MRL-SBLK,GBFlair15MtlRollBlkSh,,,kd7f28kq7r9rkg6v3h3zeq5d2h81vk6r,kh7476tvxx6jcb2g541gt73jsn83j7md,pdp-main,GB-FLR-CLR-15ML-MRL-SBLK__GBFlair15MtlRollBlkSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray-tassel,cylinder-50ml-clear-18-415-antiquespray-tassel,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",50,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-CYL-CLR-50ML-AST-MSLV,GBCyl50AnSpTslMtSl,,,kd7dgrrqkyqv86fg91gsr5038h81tmwr,kh726vbefdwtybgksnjya9hxv183k9t0,pdp-main,GB-CYL-CLR-50ML-AST-MSLV__GBCyl50AnSpTslMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-128ml-clear-18-415-antiquespray,round-128ml-clear-18-415-antiquespray,"Round design 128 ml, 4.33oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",128,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,White,WHT,GB-RND-CLR-128ML-ASP-WHT,GBRnd128AnSpWht,,,kd724fn9xnfax1xvxkfc292z0h81vb69,kh7cc4b7af5248jhhvnrp3nr4183jkfq,pdp-main,GB-RND-CLR-128ML-ASP-WHT__GBRnd128AnSpWht__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Empire,EMPI,empire-100ml-clear-18-415-lotionpump,empire-100ml-clear-18-415-lotionpump,"Empire design 100 ml, 3 1/2oz clear glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is ava",100,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Clear Overcap,CLEA,LB-EMP-CLR-100ML-LPM-OVCP-T,LBEmp100WhtClOvrCp,,,kd7a8gnvv95s6msrtgfeztpaan81t90b,kh71raf62vp5jhfth0m8036aw583j7wp,pdp-main,LB-EMP-CLR-100ML-LPM-OVCP-T__LBEmp100WhtClOvrCp__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-white-rectangular-clear-over-the-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Rectangle,RECT,tall-rectangle-10ml-clear-13-415-rollon,tall-rectangle-10ml-clear-13-415-rollon,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price",10,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,GB-RCT-CLR-10ML-ROL-SSLV-02,GBTallRect10RollSlSh,,,kd720n8vtj3x028kfjvrpn5dhn81tybn,kh76aczpj8en5cstqq8b38f80h83ken3,pdp-main,GB-RCT-CLR-10ML-ROL-SSLV-02__GBTallRect10RollSlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-lotionpump,diva-46ml-frosted-18-415-lotionpump,Diva 46 ml (1.56 oz) Clear Lotion Bottle Tall Cap,46,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear,CLR,LB-DVA-FRS-46ML-T,LBDivaFrst46LtnClOvrCap,,,kd795ajpv3npb445xk1a6j7pxn81v8e2,kh729k19gqzp7mz2wa85r3816s83jen6,pdp-main,LB-DVA-FRS-46ML-T__LBDivaFrst46LtnClOvrCap__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Round,ROUN,round-78ml-clear-18-415-reducer,round-78ml-clear-18-415-reducer,"Round design 78 ml, 2.65oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",78,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Pink Leather,PINK,GB-RND-CLR-78ML-RDC-PKLT,GBRnd78RdcrPnkLthr,,,kd7b2y2v9jzre9rv7xz2zqwtvh81vvym,kh70v18qnr9qn475n17tbdaan183j3vh,pdp-main,GB-RND-CLR-78ML-RDC-PKLT__GBRnd78RdcrPnkLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-reducer-pink-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Flair,FLAI,flair-15ml-clear-13-415-rollon,flair-15ml-clear-13-415-rollon,"Flair design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price ea",15,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Matte Copper,MATT,GB-FLR-CLR-15ML-MRL-MCPR,GBFlair15MtlRollCuMatt,,,kd785qjcz2w1amya1gag34hr5981vyp3,kh7476tvxx6jcb2g541gt73jsn83j7md,pdp-main,GB-FLR-CLR-15ML-MRL-MCPR__GBFlair15MtlRollCuMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-50ml-clear-18-415-antiquespray-tassel,cylinder-50ml-clear-18-415-antiquespray-tassel,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",50,Clear,CLR,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Clear,CLR,Cap Color,Gold,GOLD,GB-CYL-CLR-50ML-AST-GLD,GBCyl50AnSpTslGl,,,kd72g4yhe9sk73tt5se31zpx7x81tdsp,kh726vbefdwtybgksnjya9hxv183k9t0,pdp-main,GB-CYL-CLR-50ML-AST-GLD__GBCyl50AnSpTslGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-50-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
